x1,y1,r1,g1,b1,x2,y2,r2,g2,b2,x3,y3,r3,g3,b3
1172,631,0,80,80,1290,647,0,79,79,1214,795,64,31,31
388,1096,0,63,63,423,1117,0,77,77,381,1135,64,82,82
423,1117,0,77,77,481,1140,0,67,67,381,1135,64,82,82
1035,87,0,204,204,1101,88,0,195,195,1068,98,64,220,220
1169,131,0,201,201,1207,140,0,210,210,1175,164,64,214,214
1207,140,0,210,210,1169,131,0,201,201,1188,108,64,170,170
432,452,0,7,7,340,386,0,61,61,397,381,64,49,49
1616,619,0,136,136,1599,583,0,150,150,1640,600,64,143,143
1507,1122,0,154,154,1542,1117,0,159,159,1528,1142,64,191,191
1223,895,0,37,37,1161,957,0,178,178,1193,890,64,201,201
1161,957,0,178,178,1223,895,0,37,37,1235,1046,64,162,162
1322,1006,0,167,167,1353,1019,0,96,96,1322,1048,64,120,120
272,342,0,70,70,245,319,0,69,69,283,306,64,35,35
245,319,0,69,69,272,342,0,70,70,227,346,64,73,73
245,319,0,69,69,215,318,0,68,68,220,287,64,51,51
215,318,0,68,68,245,319,0,69,69,227,346,64,73,73
1673,192,0,58,58,1695,212,0,96,96,1641,216,64,132,132
1750,213,0,44,44,1764,175,0,82,82,1789,197,64,99,99
1113,232,0,163,163,1050,277,0,238,238,1069,229,64,215,215
380,563,0,8,8,310,474,0,7,7,432,452,64,7,7
247,395,0,53,53,310,474,0,7,7,218,491,64,6,6
958,115,0,139,139,1001,110,0,221,221,990,148,64,132,132
1001,110,0,221,221,958,115,0,139,139,981,92,64,226,226
255,1042,0,47,47,228,1076,0,44,44,220,1040,64,32,32
310,1076,0,87,87,343,1059,0,88,88,327,1083,64,96,96
306,1103,0,100,100,327,1083,0,96,96,332,1105,64,73,73
327,1083,0,96,96,306,1103,0,100,100,310,1076,64,87,87
380,563,0,8,8,340,637,0,7,7,281,591,64,8,8
340,637,0,7,7,302,710,0,7,7,222,663,64,8,8
159,1119,0,56,56,160,1137,0,70,70,149,1128,64,56,56
190,1068,0,31,31,207,1106,0,71,71,179,1111,64,72,72
207,1106,0,71,71,190,1068,0,31,31,228,1076,64,44,44
207,1145,0,127,127,194,1127,0,88,88,220,1130,64,98,98
416,692,0,6,6,467,575,0,7,7,528,695,64,6,6
1286,511,0,172,172,1284,553,0,181,181,1250,528,64,192,192
1284,553,0,181,181,1286,511,0,172,172,1331,537,64,149,149
1250,528,0,192,192,1221,517,0,187,187,1249,497,64,169,169
1221,517,0,187,187,1250,528,0,192,192,1221,550,64,212,212
1215,483,0,203,203,1243,461,0,173,173,1249,497,64,169,169
778,978,0,125,125,815,999,0,133,133,788,1013,64,143,143
830,1037,0,197,197,841,1078,0,175,175,814,1077,64,142,142
514,169,0,54,54,569,215,0,23,23,513,205,64,76,76
485,219,0,47,47,514,243,0,67,67,492,249,64,72,72
1457,801,0,111,111,1498,753,0,146,146,1515,799,64,114,114
1498,753,0,146,146,1457,801,0,111,111,1427,767,64,103,103
1515,799,0,114,114,1498,753,0,146,146,1535,748,64,113,113
889,840,0,162,162,925,852,0,162,162,887,878,64,182,182
925,852,0,162,162,889,840,0,162,162,883,804,64,181,181
1029,871,0,9,9,925,852,0,162,162,942,741,64,50,50
391,996,0,61,61,362,1019,0,63,63,348,992,64,45,45
420,937,0,38,38,391,996,0,61,61,371,956,64,35,35
391,996,0,61,61,439,982,0,67,67,417,1013,64,72,72
747,710,0,150,150,751,741,0,176,176,725,735,64,139,139
751,741,0,176,176,747,710,0,150,150,770,719,64,178,178
742,679,0,114,114,654,647,0,8,8,757,610,64,100,100
654,647,0,8,8,742,679,0,114,114,725,735,64,139,139
1742,142,0,56,56,1699,164,0,154,154,1733,98,64,17,17
1699,164,0,154,154,1742,142,0,56,56,1725,173,64,152,152
467,1045,0,54,54,510,1025,0,58,58,511,1061,64,57,57
552,1047,0,59,59,511,1061,0,57,57,510,1025,64,58,58
790,875,0,160,160,818,850,0,157,157,840,886,64,149,149
818,850,0,157,157,790,875,0,160,160,785,837,64,163,163
730,885,0,169,169,720,918,0,156,156,699,886,64,147,147
720,918,0,156,156,730,885,0,169,169,759,906,64,132,132
757,864,0,140,140,725,849,0,163,163,753,830,64,181,181
203,1011,0,40,40,149,1050,0,39,39,179,973,64,6,6
140,1111,0,39,39,138,906,0,6,6,149,1050,64,39,39
1777,639,0,206,206,1833,633,0,138,138,1824,675,64,200,200
1833,633,0,138,138,1777,639,0,206,206,1796,596,64,194,194
1775,547,0,166,166,1752,594,0,184,184,1727,541,64,122,122
109,247,0,23,23,152,279,0,57,57,106,275,64,67,67
109,247,0,23,23,96,293,0,70,70,115,179,64,52,52
1715,349,0,135,135,1794,326,0,176,176,1767,363,64,198,198
744,1073,0,99,99,777,1079,0,116,116,761,1104,64,122,122
761,1104,0,122,122,726,1080,0,84,84,744,1073,64,99,99
726,1080,0,84,84,761,1104,0,122,122,738,1120,64,94,94
718,1038,0,121,121,726,1080,0,84,84,677,1053,64,34,34
702,953,0,150,150,741,953,0,153,153,720,992,64,153,153
788,1013,0,143,143,753,991,0,139,139,778,978,64,125,125
753,991,0,139,139,788,1013,0,143,143,751,1021,64,104,104
681,1008,0,93,93,718,1038,0,121,121,677,1053,64,34,34
718,1038,0,121,121,681,1008,0,93,93,720,992,64,153,153
1423,1055,0,166,166,1436,1008,0,118,118,1464,1034,64,120,120
1436,1008,0,118,118,1423,1055,0,166,166,1389,1036,64,129,129
1353,1019,0,96,96,1382,976,0,146,146,1389,1036,64,129,129
751,741,0,176,176,755,771,0,162,162,732,761,64,157,157
755,771,0,162,162,751,741,0,176,176,778,746,64,182,182
753,830,0,181,181,725,849,0,163,163,730,819,64,178,178
264,1076,0,75,75,303,1061,0,79,79,284,1092,64,104,104
303,1061,0,79,79,264,1076,0,75,75,294,1040,64,46,46
255,1042,0,47,47,243,1006,0,38,38,271,1013,64,44,44
1848,716,0,207,207,1833,633,0,138,138,1858,453,64,112,112
1833,633,0,138,138,1848,716,0,207,207,1824,675,64,200,200
1833,633,0,138,138,1796,596,0,194,194,1824,558,64,194,194
1513,152,0,128,128,1641,216,0,132,132,1526,243,64,36,36
126,297,0,67,67,106,275,0,67,67,152,279,64,57,57
137,341,0,80,80,152,315,0,68,68,164,343,64,76,76
152,315,0,68,68,137,341,0,80,80,121,318,64,75,75
753,830,0,181,181,781,795,0,107,107,785,837,64,163,163
781,795,0,107,107,753,830,0,181,181,750,800,64,182,182
847,794,0,163,163,823,759,0,142,142,866,759,64,128,128
823,759,0,142,142,847,794,0,163,163,816,810,64,162,162
1250,528,0,192,192,1284,553,0,181,181,1249,551,64,200,200
1196,508,0,206,206,1215,483,0,203,203,1221,517,64,187,187
1249,497,0,169,169,1221,517,0,187,187,1215,483,64,203,203
213,119,0,41,41,370,103,0,39,39,274,117,64,34,34
331,135,0,33,33,274,117,0,34,34,370,103,64,39,39
213,119,0,41,41,274,117,0,34,34,224,135,64,28,28
262,367,0,63,63,306,364,0,62,62,290,385,64,62,62
306,364,0,62,62,262,367,0,63,63,272,342,64,70,70
164,343,0,76,76,191,359,0,73,73,154,368,64,69,69
191,359,0,73,73,164,343,0,76,76,192,333,64,67,67
1627,74,0,209,209,1579,46,0,173,173,1654,82,64,227,227
1824,675,0,200,200,1848,716,0,207,207,1807,715,64,204,204
1858,453,0,112,112,1831,333,0,226,226,1836,292,64,223,223
1831,333,0,226,226,1858,453,0,112,112,1832,385,64,182,182
284,1092,0,104,104,303,1061,0,79,79,310,1076,64,87,87
248,1138,0,127,127,263,1106,0,99,99,281,1124,64,127,127
1207,140,0,210,210,1188,108,0,170,170,1228,107,64,187,187
1169,131,0,201,201,1155,94,0,238,238,1188,108,64,170,170
1155,94,0,238,238,1169,131,0,201,201,1131,112,64,178,178
1273,97,0,215,215,1317,85,0,229,229,1305,120,64,138,138
176,120,0,35,35,158,148,0,28,28,142,140,64,29,29
160,177,0,33,33,188,148,0,27,27,196,177,64,35,35
188,148,0,27,27,160,177,0,33,33,158,148,64,28,28
1331,537,0,149,149,1286,511,0,172,172,1327,486,64,89,89
1249,497,0,169,169,1286,511,0,172,172,1250,528,64,192,192
1286,511,0,172,172,1249,497,0,169,169,1277,471,64,147,147
1277,471,0,147,147,1327,486,0,89,89,1286,511,64,172,172
774,210,0,160,160,778,236,0,138,138,750,231,64,98,98
778,236,0,138,138,774,210,0,160,160,802,229,64,75,75
569,215,0,23,23,747,186,0,122,122,750,231,64,98,98
1570,1099,0,209,209,1545,1084,0,154,154,1595,1094,64,162,162
1545,1084,0,154,154,1511,1068,0,154,154,1494,1011,64,207,207
1494,1011,0,207,207,1595,1094,0,162,162,1545,1084,64,154,154
1164,521,0,152,152,1134,520,0,221,221,1151,498,64,209,209
1134,520,0,221,221,1164,521,0,152,152,1139,546,64,212,212
1164,521,0,152,152,1196,508,0,206,206,1194,533,64,207,207
1123,586,0,124,124,1139,546,0,212,212,1163,574,64,176,176
1613,834,0,175,175,1601,794,0,150,150,1643,796,64,184,184
1674,825,0,185,185,1704,848,0,235,235,1672,863,64,146,146
725,735,0,139,139,712,772,0,162,162,654,647,64,8,8
712,772,0,162,162,725,735,0,139,139,732,761,64,157,157
751,741,0,176,176,770,719,0,178,178,778,746,64,182,182
730,819,0,178,178,725,849,0,163,163,708,817,64,157,157
499,352,0,60,60,572,341,0,14,14,522,398,64,40,40
432,452,0,7,7,565,533,0,8,8,467,575,64,7,7
565,533,0,8,8,432,452,0,7,7,522,398,64,40,40
522,306,0,46,46,499,352,0,60,60,484,319,64,57,57
1183,1069,0,138,138,1161,957,0,178,178,1235,1046,64,162,162
1161,957,0,178,178,1183,1069,0,138,138,1089,1003,64,18,18
855,837,0,150,150,883,804,0,181,181,889,840,64,162,162
883,804,0,181,181,855,837,0,150,150,847,794,64,163,163
1719,424,0,173,173,1676,432,0,99,99,1697,396,64,220,220
1676,432,0,99,99,1659,477,0,162,162,1621,452,64,191,191
1494,548,0,112,112,1454,548,0,184,184,1479,516,64,172,172
1454,548,0,184,184,1494,548,0,112,112,1522,614,64,162,162
1567,582,0,46,46,1522,614,0,162,162,1494,548,64,112,112
1427,767,0,103,103,1522,614,0,162,162,1498,753,64,146,146
207,1106,0,71,71,220,1130,0,98,98,194,1127,64,88,88
220,1130,0,98,98,207,1106,0,71,71,237,1105,64,82,82
237,1105,0,82,82,264,1076,0,75,75,263,1106,64,99,99
790,1045,0,118,118,755,1051,0,132,132,751,1021,64,104,104
718,1038,0,121,121,720,992,0,153,153,751,1021,64,104,104
855,837,0,150,150,816,810,0,162,162,847,794,64,163,163
816,810,0,162,162,855,837,0,150,150,818,850,64,157,157
866,759,0,128,128,889,721,0,95,95,906,748,64,170,170
807,505,0,124,124,763,496,0,77,77,790,464,64,109,109
757,554,0,59,59,757,610,0,100,100,654,647,64,8,8
726,493,0,46,46,654,647,0,8,8,565,533,64,8,8
1398,144,0,149,149,1366,134,0,230,230,1395,107,64,206,206
1366,134,0,230,230,1398,144,0,149,149,1367,166,64,230,230
1327,185,0,191,191,1367,166,0,230,230,1366,196,64,235,235
156,1090,0,33,33,179,1111,0,72,72,159,1119,64,56,56
179,1111,0,72,72,156,1090,0,33,33,190,1068,64,31,31
207,1106,0,71,71,194,1127,0,88,88,179,1111,64,72,72
843,932,0,128,128,803,914,0,136,136,840,886,64,149,149
803,914,0,136,136,843,932,0,128,128,813,944,64,165,165
115,365,0,75,75,154,368,0,69,69,122,398,64,35,35
188,387,0,67,67,247,395,0,53,53,218,491,64,6,6
1322,1006,0,167,167,1322,1048,0,120,120,1288,1045,64,117,117
1326,1085,0,178,178,1298,1070,0,78,78,1322,1048,64,120,120
132,776,0,6,6,228,755,0,6,6,197,836,64,6,6
228,755,0,6,6,132,776,0,6,6,146,710,64,7,7
302,710,0,7,7,228,755,0,6,6,222,663,64,8,8
197,836,0,6,6,138,906,0,6,6,132,776,64,6,6
138,906,0,6,6,197,836,0,6,6,220,904,64,7,7
1261,412,0,116,116,1269,364,0,147,147,1295,373,64,143,143
1233,371,0,156,156,1219,445,0,140,140,1192,443,64,201,201
344,913,0,27,27,420,937,0,38,38,371,956,64,35,35
344,913,0,27,27,285,937,0,42,42,283,830,64,6,6
426,176,0,43,43,358,184,0,68,68,384,146,64,39,39
358,184,0,68,68,426,176,0,43,43,367,221,64,70,70
371,285,0,43,43,408,253,0,29,29,422,306,64,32,32
341,208,0,76,76,338,236,0,71,71,317,218,64,67,67
1800,460,0,90,90,1811,511,0,167,167,1755,495,64,152,152
1825,414,0,192,192,1787,388,0,146,146,1832,385,64,182,182
280,221,0,67,67,243,231,0,73,73,239,209,64,45,45
243,231,0,73,73,280,221,0,67,67,260,247,64,73,73
315,1139,0,75,75,354,1119,0,67,67,381,1135,64,82,82
1221,517,0,187,187,1221,550,0,212,212,1194,533,64,207,207
1256,577,0,167,167,1221,550,0,212,212,1249,551,64,200,200
1221,550,0,212,212,1191,558,0,187,187,1194,533,64,207,207
928,917,0,201,201,949,970,0,203,203,915,953,64,192,192
949,970,0,203,203,928,917,0,201,201,998,931,64,73,73
1040,956,0,23,23,1089,1003,0,18,18,1010,983,64,91,91
1089,1003,0,18,18,1040,956,0,23,23,1108,950,64,59,59
998,931,0,73,73,1040,956,0,23,23,1010,983,64,91,91
1040,956,0,23,23,998,931,0,73,73,1046,910,64,159,159
759,906,0,132,132,803,914,0,136,136,779,942,64,135,135
872,1034,0,212,212,830,1037,0,197,197,852,1006,64,184,184
830,1037,0,197,197,790,1045,0,118,118,788,1013,64,143,143
852,1006,0,184,184,830,1037,0,197,197,815,999,64,133,133
1092,549,0,140,140,1134,520,0,221,221,1139,546,64,212,212
1134,520,0,221,221,1092,549,0,140,140,1129,495,64,200,200
1288,1045,0,117,117,1322,1048,0,120,120,1298,1070,64,78,78
824,627,0,104,104,823,566,0,60,60,864,631,64,139,139
732,761,0,157,157,725,735,0,139,139,751,741,64,176,176
552,1047,0,59,59,606,1040,0,69,69,565,1079,64,94,94
606,1040,0,69,69,552,1047,0,59,59,554,1004,64,50,50
565,1079,0,94,94,606,1040,0,69,69,594,1099,64,50,50
966,1046,0,189,189,940,1012,0,176,176,976,1010,64,156,156
915,953,0,192,192,949,970,0,203,203,913,987,64,227,227
841,1109,0,172,172,814,1077,0,142,142,841,1078,64,175,175
814,1077,0,142,142,841,1109,0,172,172,800,1107,64,129,129
1163,574,0,176,176,1172,631,0,80,80,1123,586,64,124,124
1172,631,0,80,80,1163,574,0,176,176,1203,585,64,138,138
1310,1141,0,197,197,1282,1123,0,179,179,1310,1112,64,209,209
1282,1123,0,179,179,1310,1141,0,197,197,1255,1130,64,179,179
1390,1113,0,192,192,1421,1089,0,184,184,1422,1113,64,184,184
1390,1113,0,192,192,1422,1113,0,184,184,1423,1133,64,212,212
1196,508,0,206,206,1221,517,0,187,187,1194,533,64,207,207
804,169,0,179,179,776,180,0,160,160,778,154,64,185,185
203,208,0,49,49,175,235,0,63,63,175,202,64,38,38
220,287,0,51,51,197,263,0,61,61,230,256,64,69,69
149,1050,0,39,39,138,906,0,6,6,179,973,64,6,6
420,937,0,38,38,482,932,0,59,59,457,949,64,53,53
583,832,0,6,6,528,695,0,6,6,654,647,64,8,8
528,695,0,6,6,583,832,0,6,6,454,819,64,8,8
1345,110,0,217,217,1305,120,0,138,138,1317,85,64,229,229
1305,120,0,138,138,1254,141,0,230,230,1273,97,64,215,215
1329,50,0,233,233,1317,85,0,229,229,1291,58,64,210,210
1756,1104,0,210,210,1767,1128,0,191,191,1744,1124,64,221,221
1313,431,0,68,68,1295,373,0,143,143,1356,411,64,129,129
1295,373,0,143,143,1313,431,0,68,68,1261,412,64,116,116
1277,471,0,147,147,1249,497,0,169,169,1243,461,64,173,173
1729,735,0,129,129,1699,689,0,122,122,1748,668,64,90,90
1637,711,0,25,25,1640,766,0,101,101,1591,758,64,125,125
1640,766,0,101,101,1637,711,0,25,25,1673,731,64,114,114
1699,689,0,122,122,1727,635,0,89,89,1748,668,64,90,90
1727,635,0,89,89,1699,689,0,122,122,1662,638,64,135,135
1628,413,0,207,207,1676,432,0,99,99,1621,452,64,191,191
1579,436,0,142,142,1512,391,0,191,191,1596,398,64,185,185
1512,391,0,191,191,1579,436,0,142,142,1502,437,64,162,162
1601,317,0,82,82,1628,413,0,207,207,1596,398,64,185,185
712,772,0,162,162,732,761,0,157,157,727,790,64,153,153
708,817,0,157,157,727,790,0,153,153,730,819,64,178,178
727,790,0,153,153,708,817,0,157,157,712,772,64,162,162
188,387,0,67,67,122,398,0,35,35,154,368,64,69,69
818,850,0,157,157,785,837,0,163,163,816,810,64,162,162
785,837,0,163,163,781,795,0,107,107,816,810,64,162,162
446,353,0,42,42,484,319,0,57,57,499,352,64,60,60
484,319,0,57,57,446,353,0,42,42,422,306,64,32,32
152,315,0,68,68,121,318,0,75,75,126,297,64,67,67
832,155,0,197,197,804,169,0,179,179,804,142,64,198,198
1824,675,0,200,200,1807,715,0,204,204,1781,687,64,206,206
720,992,0,153,153,741,953,0,153,153,753,991,64,139,139
741,953,0,153,153,759,906,0,132,132,779,942,64,135,135
1769,870,0,89,89,1804,1082,0,167,167,1796,1073,64,215,215
1434,132,0,224,224,1473,111,0,229,229,1471,151,64,200,200
1473,111,0,229,229,1434,132,0,224,224,1438,95,64,238,238
197,263,0,61,61,152,279,0,57,57,175,235,64,63,63
126,297,0,67,67,152,279,0,57,57,152,315,64,68,68
224,135,0,28,28,196,177,0,35,35,188,148,64,27,27
196,177,0,35,35,224,135,0,28,28,232,177,64,38,38
901,124,0,129,129,932,163,0,149,149,890,156,64,179,179
932,163,0,149,149,901,124,0,129,129,958,115,64,139,139
862,139,0,179,179,901,124,0,129,129,890,156,64,179,179
1783,99,0,197,197,1764,175,0,82,82,1742,142,64,56,56
1090,896,0,99,99,1046,910,0,159,159,1029,871,64,9,9
1046,910,0,159,159,998,931,0,73,73,1029,871,64,9,9
747,186,0,122,122,774,210,0,160,160,750,231,64,98,98
764,261,0,84,84,750,231,0,98,98,778,236,64,138,138
750,231,0,98,98,764,261,0,84,84,747,278,64,59,59
1569,515,0,90,90,1621,452,0,191,191,1659,477,64,162,162
1273,97,0,215,215,1228,107,0,187,187,1253,67,64,238,238
1228,107,0,187,187,1273,97,0,215,215,1254,141,64,230,230
1227,1125,0,173,173,1255,1130,0,179,179,1223,1133,64,160,160
1255,1130,0,179,179,1227,1125,0,173,173,1231,1104,64,191,191
1221,550,0,212,212,1250,528,0,192,192,1249,551,64,200,200
1069,229,0,215,215,1014,246,0,189,189,1023,192,64,118,118
1014,246,0,189,189,1069,229,0,215,215,1050,277,64,238,238
1014,246,0,189,189,984,271,0,72,72,975,225,64,184,184
984,271,0,72,72,1014,246,0,189,189,1050,277,64,238,238
248,1138,0,127,127,207,1145,0,127,127,220,1130,64,98,98
315,1139,0,75,75,248,1138,0,127,127,281,1124,64,127,127
569,215,0,23,23,750,231,0,98,98,747,278,64,59,59
1129,495,0,200,200,1092,549,0,140,140,1002,371,64,37,37
310,1076,0,87,87,306,1103,0,100,100,284,1092,64,104,104
306,1103,0,100,100,315,1139,0,75,75,281,1124,64,127,127
230,256,0,69,69,255,274,0,61,61,220,287,64,51,51
1410,423,0,188,188,1512,391,0,191,191,1466,429,64,118,118
1513,152,0,128,128,1526,243,0,36,36,1471,151,64,200,200
1701,592,0,69,69,1727,541,0,122,122,1752,594,64,184,184
1775,547,0,166,166,1755,495,0,152,152,1811,511,64,167,167
1424,517,0,160,160,1385,545,0,185,185,1369,517,64,139,139
1385,545,0,185,185,1424,517,0,160,160,1454,548,64,184,184
1725,173,0,152,152,1742,142,0,56,56,1764,175,64,82,82
1738,807,0,214,214,1704,815,0,221,221,1710,785,64,114,114
1704,1105,0,153,153,1718,1080,0,138,138,1731,1105,64,175,175
1721,879,0,152,152,1796,1073,0,215,215,1718,1080,64,138,138
804,968,0,143,143,778,978,0,125,125,779,942,64,135,135
790,1045,0,118,118,751,1021,0,104,104,788,1013,64,143,143
1400,67,0,194,194,1445,52,0,217,217,1438,95,64,238,238
1395,107,0,206,206,1357,76,0,210,210,1400,67,64,194,194
1364,36,0,232,232,1400,67,0,194,194,1357,76,64,210,210
1796,1073,0,215,215,1804,1082,0,167,167,1798,1083,64,179,179
263,1106,0,99,99,264,1076,0,75,75,284,1092,64,104,104
866,759,0,128,128,883,804,0,181,181,847,794,64,163,163
480,181,0,63,63,426,176,0,43,43,469,138,64,40,40
426,176,0,43,43,480,181,0,63,63,485,219,64,47,47
932,163,0,149,149,899,190,0,192,192,890,156,64,179,179
899,190,0,192,192,932,163,0,149,149,936,206,64,233,233
747,710,0,150,150,771,690,0,142,142,770,719,64,178,178
771,690,0,142,142,747,710,0,150,150,742,679,64,114,114
725,735,0,139,139,742,679,0,114,114,747,710,64,150,150
1811,511,0,167,167,1824,558,0,194,194,1775,547,64,166,166
1858,453,0,112,112,1825,414,0,192,192,1832,385,64,182,182
1825,414,0,192,192,1858,453,0,112,112,1800,460,64,90,90
1188,108,0,170,170,1155,94,0,238,238,1202,90,64,200,200
1101,88,0,195,195,1155,94,0,238,238,1131,112,64,178,178
1155,94,0,238,238,1101,88,0,195,195,1253,67,64,238,238
1228,107,0,187,187,1188,108,0,170,170,1202,90,64,200,200
507,993,0,57,57,527,961,0,53,53,554,1004,64,50,50
702,953,0,150,150,699,886,0,147,147,720,918,64,156,156
699,886,0,147,147,702,953,0,150,150,615,983,64,36,36
606,1040,0,69,69,554,1004,0,50,50,615,983,64,36,36
1183,1069,0,138,138,1235,1046,0,162,162,1227,1073,64,132,132
1161,957,0,178,178,1089,1003,0,18,18,1108,950,64,59,59
730,819,0,178,178,750,800,0,182,182,753,830,64,181,181
750,800,0,182,182,730,819,0,178,178,727,790,64,153,153
1363,841,0,91,91,1320,877,0,18,18,1323,825,64,149,149
1193,890,0,201,201,1215,854,0,133,133,1223,895,64,37,37
1215,854,0,133,133,1214,795,0,31,31,1252,838,64,143,143
351,358,0,58,58,306,364,0,62,62,312,335,64,57,57
887,1006,0,169,169,913,987,0,227,227,908,1022,64,203,203
367,221,0,70,70,341,208,0,76,76,358,184,64,68,68
1719,424,0,173,173,1697,396,0,220,220,1739,389,64,215,215
338,236,0,71,71,327,267,0,56,56,309,241,64,68,68
1731,1105,0,175,175,1722,1128,0,200,200,1704,1105,64,153,153
1722,1128,0,200,200,1731,1105,0,175,175,1744,1124,64,221,221
790,464,0,109,109,763,496,0,77,77,763,449,64,90,90
615,983,0,36,36,554,1004,0,50,50,527,961,64,53,53
1101,88,0,195,195,1131,112,0,178,178,1096,126,64,188,188
1194,533,0,207,207,1167,544,0,203,203,1164,521,64,152,152
1167,544,0,203,203,1194,533,0,207,207,1191,558,64,187,187
804,968,0,143,143,779,942,0,135,135,813,944,64,165,165
1369,517,0,139,139,1331,537,0,149,149,1327,486,64,89,89
1331,537,0,149,149,1369,517,0,139,139,1385,545,64,185,185
789,1125,0,121,121,738,1120,0,94,94,761,1104,64,122,122
239,209,0,45,45,203,208,0,49,49,232,177,64,38,38
203,208,0,49,49,239,209,0,45,45,212,234,64,75,75
243,231,0,73,73,212,234,0,75,75,239,209,64,45,45
212,234,0,75,75,243,231,0,73,73,230,256,64,69,69
1785,1088,0,163,163,1796,1073,0,215,215,1798,1083,64,179,179
866,205,0,184,184,899,190,0,192,192,905,227,64,220,220
862,139,0,179,179,890,156,0,179,179,861,171,64,188,188
1310,1112,0,209,209,1345,1119,0,178,178,1310,1141,64,197,197
1345,1119,0,178,178,1310,1112,0,209,209,1326,1085,64,178,178
725,849,0,163,163,699,886,0,147,147,708,817,64,157,157
823,759,0,142,142,816,810,0,162,162,781,795,64,107,107
1676,791,0,214,214,1710,785,0,114,114,1704,815,64,221,221
1710,785,0,114,114,1676,791,0,214,214,1683,765,64,147,147
1640,766,0,101,101,1601,794,0,150,150,1591,758,64,125,125
1601,794,0,150,150,1640,766,0,101,101,1643,796,64,184,184
708,817,0,157,157,699,886,0,147,147,583,832,64,6,6
1654,82,0,227,227,1579,46,0,173,173,1733,98,64,17,17
1252,838,0,143,143,1323,825,0,149,149,1320,877,64,18,18
344,913,0,27,27,283,830,0,6,6,366,789,64,7,7
283,830,0,6,6,285,937,0,42,42,220,904,64,7,7
1424,517,0,160,160,1369,517,0,139,139,1388,469,64,142,142
1369,1137,0,182,182,1390,1113,0,192,192,1423,1133,64,212,212
830,1037,0,197,197,788,1013,0,143,143,815,999,64,133,133
514,1092,0,72,72,479,1083,0,72,72,511,1061,64,57,57
514,1092,0,72,72,539,1080,0,109,109,540,1116,64,95,95
232,177,0,38,38,203,208,0,49,49,196,177,64,35,35
1560,789,0,35,35,1515,799,0,114,114,1535,748,64,113,113
1515,799,0,114,114,1560,789,0,35,35,1561,821,64,233,233
1552,688,0,25,25,1498,753,0,146,146,1522,614,64,162,162
1498,753,0,146,146,1552,688,0,25,25,1535,748,64,113,113
763,449,0,90,90,752,342,0,94,94,799,426,64,25,25
763,449,0,90,90,763,496,0,77,77,726,493,64,46,46
327,1083,0,96,96,343,1059,0,88,88,355,1084,64,72,72
1345,1119,0,178,178,1326,1085,0,178,178,1362,1092,64,127,127
1322,1048,0,120,120,1359,1063,0,192,192,1326,1085,64,178,178
232,177,0,38,38,277,183,0,42,42,239,209,64,45,45
823,759,0,142,142,781,795,0,107,107,778,746,64,182,182
778,746,0,182,182,781,795,0,107,107,755,771,64,162,162
1552,688,0,25,25,1591,758,0,125,125,1535,748,64,113,113
1591,758,0,125,125,1552,688,0,25,25,1637,711,64,25,25
1522,614,0,162,162,1572,623,0,77,77,1552,688,64,25,25
1528,1142,0,191,191,1542,1117,0,159,159,1577,1123,64,182,182
1528,1142,0,191,191,1478,1132,0,176,176,1507,1122,64,154,154
958,622,0,149,149,932,658,0,124,124,919,629,64,75,75
890,682,0,118,118,919,710,0,184,184,889,721,64,95,95
919,710,0,184,184,890,682,0,118,118,932,658,64,124,124
890,682,0,118,118,919,629,0,75,75,932,658,64,124,124
1662,638,0,135,135,1701,592,0,69,69,1727,635,64,89,89
750,800,0,182,182,755,771,0,162,162,781,795,64,107,107
1535,748,0,113,113,1591,758,0,125,125,1560,789,64,35,35
756,118,0,165,165,756,140,0,189,189,733,146,64,169,169
1767,1128,0,191,191,1722,1128,0,200,200,1744,1124,64,221,221
1676,791,0,214,214,1640,766,0,101,101,1683,765,64,147,147
1640,766,0,101,101,1676,791,0,214,214,1643,796,64,184,184
1783,99,0,197,197,1742,142,0,56,56,1733,98,64,17,17
1733,98,0,17,17,1579,46,0,173,173,1783,99,64,197,197
919,710,0,184,184,906,748,0,170,170,889,721,64,95,95
906,748,0,170,170,919,710,0,184,184,942,741,64,50,50
1235,1046,0,162,162,1266,1070,0,165,165,1227,1073,64,132,132
1183,1069,0,138,138,1227,1073,0,132,132,1211,1087,64,146,146
230,256,0,69,69,197,263,0,61,61,212,234,64,75,75
1326,1085,0,178,178,1359,1063,0,192,192,1362,1092,64,127,127
770,719,0,178,178,771,690,0,142,142,792,708,64,163,163
880,459,0,43,43,914,264,0,212,212,1002,371,64,37,37
1096,126,0,188,188,1131,112,0,178,178,1130,150,64,215,215
1092,180,0,167,167,1042,132,0,72,72,1096,126,64,188,188
1101,88,0,195,195,1096,126,0,188,188,1068,98,64,220,220
1362,1092,0,127,127,1390,1113,0,192,192,1345,1119,64,178,178
1155,94,0,238,238,1253,67,0,238,238,1202,90,64,200,200
1277,471,0,147,147,1261,412,0,116,116,1313,431,64,68,68
798,258,0,111,111,764,261,0,84,84,778,236,64,138,138
764,261,0,84,84,798,258,0,111,111,783,287,64,104,104
802,229,0,75,75,798,258,0,111,111,778,236,64,138,138
798,258,0,111,111,830,258,0,127,127,783,287,64,104,104
1256,577,0,167,167,1249,551,0,200,200,1284,553,64,181,181
